scratch_path	bytes	sha256	retention	gallery_destination
proof/repetitions/plot-result-3.rds	11257	053adf7595b5e645c364067e2cfbe4ca0c8805c3f0f31b4b8ff7e529ba6f2d85	campaign-evidence-external	-
proof/repetitions/plot-result-4.rds	11246	81cfb49a1a44cb492463f8cbe830487ec882df9cc4cb1a63c820d7102091838b	campaign-evidence-external	-
proof/repetitions/plot-result-5.rds	11259	5f3d779d12532419ee96abb98dd690468c565ab45043d925af92bd543fb8c2c0	campaign-evidence-external	-
proof/seedless/plot-result-1.rds	11259	be8ac27064b52b932b4ee33e2de4779c9b7ca9e384e3a3ad9c221b7459090c76	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/repetitions/plot-result-1.rds
proof/seedless/plot-result-2.rds	11271	bac4db85468f4deb3592f45071e979a84ccdf008bd789e8ed64a4c5e9f1c9fab	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/repetitions/plot-result-2.rds
proof/seedless/plot-result-3.rds	11261	069557e7ce0946989b052f8e386dfba11d9a3c2d680e3b4a552e8bbbf52bee45	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/repetitions/plot-result-3.rds
proof/seedless/plot-result-4.rds	11256	d2f8305a797acbfa5df3ae2ae3b1fc815e3f3c6fc1972b93882651f8597cd6e0	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/repetitions/plot-result-4.rds
proof/seedless/plot-result-5.rds	11273	d5d340199e607070a05196c6fa904a85554a2334f5b7dbffbd151a4607706c63	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/repetitions/plot-result-5.rds
renders/faithful_auto_lp_narrated_review.mp4	2441557	8f92fb474a3a4bbb473ba2123df716d4d44701b6915857ccda98f270cfcb6f0d	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/review/narrated-prototype.mp4
renders/faithful_auto_lp_review_page.html	1881	9d584ec3884cfa65e119389078f1599cacc94691cbb6b03fd640925f3fdbe390	campaign-evidence-external	-
renders/faithful_auto_lp_silent_review_animatic.mp4	1897760	bdb264c3c89ee091a305aabf7afa98c2fa30a9b375c619d870a1d8912d45dc7a	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/review/silent-animatic.mp4
scripts/analysis.R	712	9f43347ec5fdbc989838cab54f032f99dd05ae4aea7865494e6d79fb011d78a5	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/analysis.R
scripts/build_silent_frames.py	11213	0fc5c0a304188c12199ed6868a6f6b5be6b4e349c3394675ebc11ac6bb59aab4	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/render/render_frames.sh
scripts/normalize_cove_narration.sh	996	e235c2fbf22f22870619bef59ad8fe11cfdc18359fc0f79945654ed57789b54f	campaign-evidence-external	-
scripts/render_narrated_review.sh	1139	a420cac5e556cfc544921bdb23da33646e2f60fad558f2b2b1669d3e1ea52b2a	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/render/render_narrated_review.sh
scripts/render_silent_animatic.sh	2632	457fa52dfe022f238792db81734b89af77592dce34aa2cabe8167b1b0426212c	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/render/render_silent_animatic.sh
scripts/run_fit_proof.R	2491	775ebfb15aae674e310ed7bac1f4f793980be60215b77511bce9394b7275110a	campaign-evidence-external	-
scripts/run_plot_proof.R	3669	e20f4ffda386f599d9c8a28f5b0e8c73a4af19ea941f2a5997a17a76597fd31c	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/run-installed-proof.R
scripts/transcribe_cove_take.py	2430	58245b77ad02a75d027f36aff7b961c52b816ab2b6c2fd228c7d6bf6c64cec8e	campaign-evidence-external	-
source/frames/faithful_auto_lp_01_result.svg	339561	c8b546f9cd84eb119e16763bae8f7ab5f444e59aa81d1883993b671fba5b6a60	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_01_result.svg
source/frames/faithful_auto_lp_02_rstudio.svg	822742	7bcb5fad186213bc4833acd31f6a4a6d9e06088a250bf2a410aeaa5b84609623	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_02_rstudio.svg
source/frames/faithful_auto_lp_03_contrast.svg	2200	a7fea954d775442ac3ba2c393644c6f1a743e4fa96870b33afa1f6390b206d62	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_03_contrast.svg
source/frames/faithful_auto_lp_04_selection.svg	2702	c2913afa999a087f65b1c105ab780dfe4568116d9c5dcc4e8de12a24f9bba310	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_04_selection.svg
source/frames/faithful_auto_lp_05_derivatives.svg	340836	b8c3009d7e816261d5ae487766bfbdd3f02483c320cf6c71b7c44632a2b982b5	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/frames/source/faithful_auto_lp_05_derivatives.svg
