scratch_path	bytes	sha256	retention	gallery_destination
frames/source/faithful_udist_04_fit.svg	2707	ed0a9afc42d38b24f375033e002942f34732b2fd9da417ddd5ae89c812feb9f7	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_04_fit.svg
frames/source/faithful_udist_05_viewer.svg	114544	ed594fefc192b7eef40d7ae3c841e4bccbca3015540c7ee725e584f07bbca548	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_05_viewer.svg
frames/source/faithful_udist_06_return.svg	594688	43abee5c2d7d781982ca668b88462baeb71eda1f678ebb0a871c584acc602507	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_06_return.svg
frames/source/faithful_udist_07_outro.svg	114122	71c51a0c979253301c2e1b066d46c0b1cf27e5c1afa80d2406546f4e89aa0b11	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_07_outro.svg
logs/faithful_udens_installed_proof.log	480	c5dc8fa08e6b090402cc65131e564710993ff0677924d0476e49426462ca8b77	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/installed-proof.log
logs/faithful_udens_narrated_review_render.log	4474	5b44faee7f9b0ec4d68e9a998161ec67a536ef4422528ecdd88e7b1071e8193c	campaign-evidence-external	-
logs/faithful_udens_silent_review_animatic_render.log	6556	dab2b14cd38b9ed07cb426b0e46e1d326d96812efc94783fee66492a67414ecc	campaign-evidence-external	-
logs/faithful_udist_installed_proof.log	488	6a6c503530cd2e3ab13a7c0cdd164c6bbbf92a5f2dac3146a3b67c787ff40548	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/installed-proof.log
logs/faithful_udist_narrated_review_render.log	4475	c7e2d076b05e646ab47aca58c09f2f96196feddfac5bf4db0d492bd54fd1e764	campaign-evidence-external	-
logs/faithful_udist_silent_review_animatic_render.log	6546	f2a8b40388cfb97565b86cc1e1587418208f5b2ba70a7db88ffebc357f1debce	campaign-evidence-external	-
narration/faithful_udens_cove_prompt.txt	1320	316014547e70da65a4905beb10079178e9cc3f6a6d873599e08c4f345508cd03	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/narration/voice_prompt.txt
narration/faithful_udens_narration.txt	424	11725f4e3be84389a05fb34aceccc638987c956752e949d33572ca04da0cb945	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/narration/public.txt
narration/faithful_udist_cove_prompt.txt	1413	6418799049a4e6d5e12520a8325e31c9ad8ed4e0f28f405352537de7f3da79ea	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/narration/voice_prompt.txt
narration/faithful_udist_narration.txt	429	887bfa09c37ad31f72b1c4ad92a4829bc85e1ac8011e1bf4220bd426e7ecdc3c	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/narration/public.txt
narration/voice_prompts.md	503	f87106a0b94678394397205d66001d237f5b3a7a734efc3b0a2bbe165cc3ec87	campaign-evidence-external	-
posters/faithful_udens_poster.png	316515	1926506e44ad74c59b1d72e81f647dcbec3f642da4c10785bb03bc7fe9826d1a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/assets/poster.png
posters/faithful_udist_poster.png	306752	384b12192827a541a3a45b4f268a78a9fbe384c6a1ebbe109a45cbf065b57b0b	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/assets/poster.png
proof/OLD_FAITHFUL_NARRATED_REVIEW_LEDGER.md	2996	23d35528d85b1ae36bd059a340da082fd2f206af1af537a5fddf6ecfce05ae3f	campaign-evidence-external	-
proof/contact_sheets/faithful_udens_review_frames.png	890801	eeea55124c3aa6907af897286be3b7946d357ab8c2e2b50a7d7819c35891a450	campaign-evidence-external	-
proof/contact_sheets/faithful_udist_review_frames.png	984954	a238338ee2bd96883bf438f30a170ead485a1826d4eb96d7b1527d7909a527eb	campaign-evidence-external	-
proof/faithful_udens_cove_take3_fresh_full_silencedetect.log	2219	38a43ed858dee8106655a9498df8287373f7e1a1eb07ae25f25c828a8d9d765b	campaign-evidence-external	-
proof/faithful_udens_installed_result.rds	2813	8e2e1602920e35901ed1cf44e753e7db19d5810877f2566f3f12c1084e70d847	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/installed-result.rds
proof/faithful_udens_loudnorm_pass1.log	1289	22785e90c607ae1b2ff270edfd48db167638032f9aa40f015f04bfe953e20ae3	campaign-evidence-external	-
proof/faithful_udens_loudnorm_pass2.log	1526	23de5e75da7e1145f3126d66f934e7abe9bd1e536f80b28796d57d3bea3902b7	campaign-evidence-external	-
